rutaImagen,etiqueta,estado,tamanoVector,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\108.jpg,jeans,exito,57,137.0,0.023960476741194725,0.012254713103175163,0.08005726337432861,0.013355232775211334,5.403691291809082,6.1244215965271,29.288007736206055,1.8377631902694702,25.680713653564453,37.273921966552734,0.0,195.0,8.0,21.598997116088867,34.148094177246094,0.0,165.0,23.637317657470703,35.24880599975586,0.0,195.0,28.73631477355957,39.6070442199707,0.0,166.0,29.619070053100586,39.83049774169922,0.0,195.0,28.581661224365234,38.80891418457031,0.0,166.0,28.984033584594727,39.75094985961914,0.0,195.0,22.533302307128906,34.8319206237793,0.0,166.0,21.75501823425293,34.0755615234375,0.0,195.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\109.jpg,jeans,exito,57,242.0,0.026942988857626915,0.01663997583091259,0.10891909152269363,0.01334079448133707,3.324080467224121,1.6629559993743896,13.046589851379395,1.8435821533203125,25.171260833740234,37.60814666748047,0.0,222.0,9.0,22.09710693359375,34.13247299194336,0.0,222.0,23.383264541625977,37.742252349853516,0.0,222.0,26.59375,36.31785202026367,0.0,222.0,29.191631317138672,41.995704650878906,0.0,222.0,26.5847110748291,36.85685348510742,0.0,217.0,28.745609283447266,41.20750045776367,0.0,222.0,22.261363983154297,34.48292541503906,0.0,217.0,22.51265525817871,36.55339431762695,0.0,222.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\11.jpg,jeans,exito,57,72.0,0.04609101638197899,0.019185112789273262,0.09857127070426941,0.014020005241036415,5.658823490142822,4.679144382476807,22.52776527404785,1.8453419208526611,19.37554168701172,40.90507888793945,0.0,200.0,1.0,17.86545181274414,39.1297721862793,0.0,179.0,17.99045181274414,39.765907287597656,0.0,200.0,21.41145896911621,42.632911682128906,0.0,180.0,21.125,42.453895568847656,0.0,200.0,21.40190887451172,43.0124397277832,0.0,186.0,20.69184112548828,42.24202346801758,0.0,200.0,16.7890625,37.43104553222656,0.0,179.0,17.72916603088379,39.890533447265625,0.0,200.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\110.jpg,jeans,exito,57,242.0,0.026942988857626915,0.01663997583091259,0.10891909152269363,0.01334079448133707,3.324080467224121,1.6629559993743896,13.046589851379395,1.8435821533203125,25.171260833740234,37.60814666748047,0.0,222.0,9.0,22.09710693359375,34.13247299194336,0.0,222.0,23.383264541625977,37.742252349853516,0.0,222.0,26.59375,36.31785202026367,0.0,222.0,29.191631317138672,41.995704650878906,0.0,222.0,26.5847110748291,36.85685348510742,0.0,217.0,28.745609283447266,41.20750045776367,0.0,222.0,22.261363983154297,34.48292541503906,0.0,217.0,22.51265525817871,36.55339431762695,0.0,222.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\111.jpg,jeans,exito,57,90.0,0.0414896160364151,0.017743047326803207,0.09094023704528809,0.01371767558157444,5.588507175445557,8.061013221740723,67.09330749511719,1.8670778274536133,20.372135162353516,40.414119720458984,0.0,212.0,2.0,19.027082443237305,39.447593688964844,0.0,195.0,16.41666603088379,36.19225311279297,0.0,196.0,22.797916412353516,42.25718307495117,0.0,195.0,21.859027862548828,41.10513687133789,0.0,212.0,23.34027862548828,44.126487731933594,0.0,212.0,22.686111450195312,42.08707809448242,0.0,212.0,18.686805725097656,38.62776184082031,0.0,195.0,18.16319465637207,38.30282211303711,0.0,196.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\112.jpg,jeans,exito,57,500.0,0.03254256397485733,0.01063914131373167,0.07158404588699341,0.021125713363289833,4.210621356964111,4.13461971282959,51.4073486328125,1.7974319458007812,27.235671997070312,36.14157485961914,0.0,186.0,12.0,24.167375564575195,34.60899353027344,0.0,185.0,24.427125930786133,33.81318664550781,0.0,186.0,29.88425064086914,38.41706848144531,0.0,185.0,30.578750610351562,37.4048957824707,0.0,186.0,30.21500015258789,38.4017333984375,0.0,185.0,30.683624267578125,37.58070373535156,0.0,186.0,23.952125549316406,34.081756591796875,0.0,185.0,23.97712516784668,33.27716064453125,0.0,186.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\113.jpg,jeans,exito,57,116.0,0.03652987256646156,0.01677960716187954,0.07742010802030563,0.013989323750138283,5.3909077644348145,6.208911418914795,53.9272575378418,1.7985563278198242,21.33411979675293,39.917724609375,0.0,202.0,2.0,18.731142044067383,37.48958969116211,0.0,197.0,18.49622917175293,38.05375671386719,0.0,202.0,23.834590911865234,41.90898513793945,0.0,202.0,23.91810417175293,41.691688537597656,0.0,202.0,24.280712127685547,42.27537155151367,0.0,202.0,23.11530113220215,40.700408935546875,0.0,202.0,19.850753784179688,38.958030700683594,0.0,197.0,18.446121215820312,37.251407623291016,0.0,202.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\114.jpg,jeans,exito,57,91.0,0.03810221329331398,0.018128754571080208,0.11248539388179779,0.013667295686900616,4.795181751251221,3.4442596435546875,16.5792236328125,1.9114528894424438,21.661659240722656,39.75751495361328,0.0,210.0,3.0,17.861263275146484,35.55057144165039,0.0,207.0,18.72527503967285,37.85444259643555,0.0,210.0,23.42719841003418,40.01263427734375,0.0,207.0,23.42238998413086,42.33407211303711,0.0,210.0,24.701923370361328,41.27436828613281,0.0,207.0,23.559066772460938,41.902530670166016,0.0,210.0,21.799449920654297,39.32058334350586,0.0,207.0,19.796703338623047,38.7835807800293,0.0,210.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\115.jpg,jeans,exito,57,75.0,0.046298250555992126,0.019313020631670952,0.09506991505622864,0.013837906531989574,5.649327754974365,3.6873390674591064,17.490346908569336,1.8596922159194946,19.450000762939453,40.86051940917969,0.0,209.0,0.0,18.50083351135254,38.45744323730469,0.0,206.0,14.616666793823242,35.441192626953125,0.0,209.0,24.133333206176758,44.21644592285156,0.0,206.0,20.31833267211914,43.413673400878906,0.0,209.0,23.357500076293945,43.84390640258789,0.0,208.0,20.037500381469727,43.31492614746094,0.0,209.0,18.90250015258789,39.575218200683594,0.0,195.0,15.733333587646484,36.61166000366211,0.0,208.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\116.jpg,jeans,exito,57,75.0,0.046298250555992126,0.019313020631670952,0.09506991505622864,0.013837906531989574,5.649327754974365,3.6873390674591064,17.490346908569336,1.8596922159194946,19.450000762939453,40.86051940917969,0.0,209.0,0.0,18.50083351135254,38.45744323730469,0.0,206.0,14.616666793823242,35.441192626953125,0.0,209.0,24.133333206176758,44.21644592285156,0.0,206.0,20.31833267211914,43.413673400878906,0.0,209.0,23.357500076293945,43.84390640258789,0.0,208.0,20.037500381469727,43.31492614746094,0.0,209.0,18.90250015258789,39.575218200683594,0.0,195.0,15.733333587646484,36.61166000366211,0.0,208.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\117.jpg,jeans,exito,57,61.0,0.03895402327179909,0.017218220978975296,0.06929417699575424,0.01392571721225977,5.452712535858154,4.428100109100342,21.734893798828125,1.9516228437423706,20.906890869140625,40.12422561645508,0.0,204.0,1.0,20.73872947692871,41.45588684082031,0.0,204.0,17.940574645996094,37.970767974853516,0.0,187.0,23.98872947692871,42.76298522949219,0.0,204.0,21.780736923217773,40.29376220703125,0.0,187.0,23.532787322998047,42.781837463378906,0.0,204.0,22.469263076782227,40.48897933959961,0.0,187.0,18.858606338500977,37.832305908203125,0.0,196.0,17.945695877075195,36.39616012573242,0.0,187.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\118.jpg,jeans,exito,57,96.0,0.04061982035636902,0.019375011324882507,0.07803613692522049,0.01382721122354269,5.189236164093018,6.332260608673096,44.20895004272461,1.8213560581207275,23.96516990661621,38.38454818725586,0.0,205.0,5.0,18.52408790588379,33.639122009277344,0.0,199.0,18.392578125,32.96182632446289,0.0,205.0,27.14974021911621,40.732627868652344,0.0,199.0,29.03841209411621,41.73292541503906,0.0,205.0,29.3359375,42.1922607421875,0.0,199.0,28.36197853088379,41.63878631591797,0.0,205.0,21.36458396911621,35.991966247558594,0.0,190.0,19.55403709411621,34.46442413330078,0.0,205.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\119.jpg,jeans,exito,57,180.0,0.044777292758226395,0.021323613822460175,0.105277419090271,0.01389354933053255,3.7401599884033203,3.6687991619110107,25.657236099243164,1.8257604837417603,23.966493606567383,38.39449691772461,0.0,200.0,7.0,20.147916793823242,35.26259994506836,0.0,200.0,17.99479103088379,32.689186096191406,0.0,198.0,28.667360305786133,41.071781158447266,0.0,200.0,27.90138816833496,41.715572357177734,0.0,198.0,29.060070037841797,41.200416564941406,0.0,200.0,28.07986068725586,41.974822998046875,0.0,198.0,21.31423568725586,35.9285888671875,0.0,200.0,18.56631851196289,33.71758270263672,0.0,198.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\12.jpg,jeans,exito,57,500.0,0.02812441810965538,0.015239491127431393,0.09894958883523941,0.01376519538462162,3.3643808364868164,2.7200305461883545,43.054073333740234,1.805668830871582,26.618797302246094,36.60193634033203,0.0,191.0,10.0,24.70425033569336,35.577613830566406,0.0,183.0,23.117124557495117,33.61513137817383,0.0,191.0,30.68549919128418,39.768287658691406,0.0,183.0,28.791250228881836,37.464012145996094,0.0,191.0,30.65912437438965,39.54361343383789,0.0,183.0,28.122875213623047,36.76445770263672,0.0,191.0,24.66724967956543,35.693363189697266,0.0,182.0,22.202999114990234,32.686119079589844,0.0,191.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\120.jpg,jeans,exito,57,142.0,0.027786098420619965,0.011067116633057594,0.0692937895655632,0.01344752125442028,4.602250099182129,3.4431087970733643,21.743032455444336,1.8125009536743164,23.352277755737305,38.763038635253906,0.0,198.0,4.0,19.682218551635742,33.93197250366211,0.0,189.0,20.50880241394043,38.009403228759766,0.0,193.0,28.068662643432617,41.4243049621582,0.0,198.0,26.14656639099121,41.749366760253906,0.0,193.0,27.442781448364258,40.76720428466797,0.0,198.0,25.788732528686523,41.3534049987793,0.0,198.0,20.114877700805664,34.7874641418457,0.0,198.0,19.065580368041992,35.77903747558594,0.0,198.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\121.jpg,jeans,exito,57,90.0,0.040476951748132706,0.020204909145832062,0.1059798002243042,0.013464968651533127,4.960482120513916,4.049322128295898,27.34755516052246,1.8452705144882202,20.28645896911621,40.45194625854492,0.0,205.0,1.0,18.599306106567383,38.04556655883789,0.0,205.0,17.63888931274414,38.31555938720703,0.0,204.0,23.1340274810791,42.27815628051758,0.0,205.0,22.1027774810791,43.52113723754883,0.0,204.0,23.210416793823242,42.21760177612305,0.0,205.0,22.00486183166504,43.335853576660156,0.0,204.0,18.082639694213867,36.10618209838867,0.0,205.0,17.518749237060547,38.529727935791016,0.0,204.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\122.jpg,jeans,exito,57,90.0,0.040476951748132706,0.020204909145832062,0.1059798002243042,0.013464968651533127,4.960482120513916,4.049322128295898,27.34755516052246,1.8452705144882202,20.28645896911621,40.45194625854492,0.0,205.0,1.0,18.599306106567383,38.04556655883789,0.0,205.0,17.63888931274414,38.31555938720703,0.0,204.0,23.1340274810791,42.27815628051758,0.0,205.0,22.1027774810791,43.52113723754883,0.0,204.0,23.210416793823242,42.21760177612305,0.0,205.0,22.00486183166504,43.335853576660156,0.0,204.0,18.082639694213867,36.10618209838867,0.0,205.0,17.518749237060547,38.529727935791016,0.0,204.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\123.jpg,jeans,exito,57,71.0,0.04006827250123024,0.015838801860809326,0.08256614953279495,0.0149774719029665,5.640795707702637,6.0469441413879395,32.72300720214844,1.8252614736557007,20.424516677856445,40.37926483154297,0.0,208.0,1.0,17.35299301147461,38.495948791503906,0.0,206.0,17.730634689331055,38.31935119628906,0.0,208.0,22.564260482788086,42.22876739501953,0.0,206.0,23.422534942626953,43.011722564697266,0.0,208.0,24.05281639099121,42.68613815307617,0.0,206.0,22.345069885253906,42.016876220703125,0.0,208.0,19.49559783935547,38.694427490234375,0.0,206.0,16.432218551635742,36.21598434448242,0.0,208.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\124.jpg,jeans,exito,57,69.0,0.0475199893116951,0.016406383365392685,0.09963194280862808,0.014855097979307175,6.321285724639893,8.894004821777344,51.81804275512695,1.9054697751998901,20.802762985229492,40.19343566894531,0.0,218.0,2.0,18.157608032226562,37.62650680541992,0.0,218.0,18.06884002685547,37.0711555480957,0.0,197.0,23.245471954345703,43.18126678466797,0.0,218.0,22.634057998657227,41.365135192871094,0.0,197.0,22.961050033569336,42.1205940246582,0.0,218.0,22.91032600402832,41.70388412475586,0.0,197.0,19.855072021484375,39.59798812866211,0.0,218.0,18.58967399597168,37.92535400390625,0.0,197.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\125.jpg,jeans,exito,57,75.0,0.035027239471673965,0.013837908394634724,0.08104273676872253,0.014263112097978592,5.271269798278809,5.983316898345947,44.105960845947266,1.8770160675048828,20.368125915527344,40.41558074951172,0.0,207.0,2.0,18.003334045410156,37.718013763427734,0.0,204.0,17.900833129882812,36.93461990356445,0.0,207.0,22.34583282470703,42.652835845947266,0.0,204.0,21.265832901000977,41.22804641723633,0.0,207.0,23.286666870117188,43.49650955200195,0.0,204.0,21.321666717529297,41.359458923339844,0.0,207.0,19.8174991607666,39.408851623535156,0.0,204.0,19.003334045410156,39.72308349609375,0.0,207.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\126.jpg,jeans,exito,57,59.0,0.043418679386377335,0.01917603239417076,0.11150876432657242,0.01529714185744524,4.650179386138916,4.271357536315918,22.093534469604492,1.9062528610229492,20.45166778564453,40.367156982421875,0.0,203.0,2.0,19.50423812866211,38.88566970825195,0.0,203.0,15.611228942871094,36.2716064453125,0.0,188.0,24.83368682861328,42.14579391479492,0.0,203.0,20.61334800720215,41.33802795410156,0.0,188.0,25.548728942871094,43.87015914916992,0.0,203.0,20.420551300048828,40.872711181640625,0.0,188.0,21.26165199279785,41.093658447265625,0.0,203.0,15.819914817810059,36.7114143371582,0.0,188.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\127.jpg,jeans,exito,57,501.0,0.04047592356801033,0.010712655261158943,0.088482566177845,0.029620863497257233,2.630594491958618,1.2317067384719849,19.94553565979004,1.8007011413574219,29.68317985534668,34.16334533691406,0.0,178.0,16.0,26.571481704711914,32.069091796875,0.0,178.0,25.445608139038086,30.7015438079834,0.0,176.0,34.199851989746094,36.991127014160156,0.0,178.0,33.124874114990234,35.70961380004883,0.0,176.0,34.18413162231445,37.37290573120117,0.0,178.0,33.20371627807617,35.81730651855469,0.0,176.0,25.722429275512695,31.626081466674805,0.0,178.0,25.013347625732422,30.210697174072266,0.0,176.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
