rutaImagen,etiqueta,estado,crudo_m00,crudo_m10,crudo_m01,crudo_m20,crudo_m02,crudo_m11,crudo_m30,crudo_m03,crudo_m21,crudo_m12,central_mu20,central_mu02,central_mu11,central_mu30,central_mu03,central_mu21,central_mu12,normalizado_nu20,normalizado_nu02,normalizado_nu11,normalizado_nu30,normalizado_nu03,normalizado_nu21,normalizado_nu12,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,momentos_tamano,sift_tamano,hog_tamano
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\108.jpg,jeans,exito,8319120.0,1203686445.0,861674070.0,193075958865.0,124698916290.0,125851775370.0,33285688971825.0,20652730002750.0,20344375679040.0,18040657462620.0,18915583984.395058,35448826988.443474,1176882104.0077727,-124068144760.52553,393316413342.7692,5476688969.9453125,-245720523201.07812,0.00027331594964712374,0.0005122088654633136,1.7005060491124802e-05,-6.215367548478896e-07,1.970373681732166e-06,2.743624075512147e-08,-1.2309713898334652e-06,3.1048400355465082,7.234133982570065,9.946928672415387,9.968902598283329,9.999999999999892,-9.999999487143818,-9.999999999999702,0.3183098861837905,0.0076474704837062165,0.01730763753152402,0.036794878492117176,0.0014572704302752708,0.04451161704266057,0.0007610853231908455,0.06467605296657115,0.044707934298545485,0.023800249386420422,0.050535030653545525,0.09391209472598754,0.06568862951359226,0.09132737334903783,0.0983993542562185,0.0971845954388699,0.04633889908377466,0.021169975032948356,0.06131194538816625,0.10905782491300094,0.1627313488613833,0.100379731484582,0.17597905009205322,0.13105416601550643,0.10429764185142343,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\109.jpg,jeans,exito,4397985.0,491477565.0,417683115.0,59349930375.0,57138034365.0,46474725120.0,7615913752965.0,9099141612165.0,5609165886840.0,6342319821180.0,4427006149.853887,17470053561.04018,-201623321.80118403,-5919352233.167662,354344856438.35345,17678622656.28711,-4594205216.949219,0.00022887725578824215,0.0009032058646804578,-1.0423973004484699e-05,-1.459284011157216e-07,8.735580568071291e-06,4.358269345258403e-07,-1.1325986278538073e-07,2.946121646591314,6.341746506681056,9.809068424973008,9.734753065039353,9.999999999975119,9.999753500253673,-9.999999999998538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\11.jpg,jeans,exito,4377330.0,476049810.0,449619060.0,56304048450.0,65457371880.0,49369303305.0,7092323113080.0,10873505241120.0,5957278266525.0,7273087343505.0,4531981550.534776,19274584857.937782,471672081.08528286,-16674718695.183878,190435089637.59537,71395285929.66797,57475323843.478516,0.00023652091800923172,0.0010059269778599023,2.461623295983006e-05,-4.1594441232196e-07,4.75032969927508e-06,1.7809278100236384e-06,1.4336997364756073e-06,2.9057217801235864,6.225841186080885,9.911504209379292,9.842563932965982,9.999999999998018,9.99985810290564,-9.999999999994376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\110.jpg,jeans,exito,4397985.0,491477565.0,417683115.0,59349930375.0,57138034365.0,46474725120.0,7615913752965.0,9099141612165.0,5609165886840.0,6342319821180.0,4427006149.853887,17470053561.04018,-201623321.80118403,-5919352233.167662,354344856438.35345,17678622656.28711,-4594205216.949219,0.00022887725578824215,0.0009032058646804578,-1.0423973004484699e-05,-1.459284011157216e-07,8.735580568071291e-06,4.358269345258403e-07,-1.1325986278538073e-07,2.946121646591314,6.341746506681056,9.809068424973008,9.734753065039353,9.999999999975119,9.999753500253673,-9.999999999998538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\111.jpg,jeans,exito,5273910.0,778647855.0,604736070.0,122629306965.0,83486239590.0,90839479260.0,20393033908215.0,12710706804690.0,14557700778810.0,12531661008300.0,7668588618.251376,14143813504.03249,1555353488.6785595,23458586415.518555,-105911001684.79439,37067989041.046875,-151061694813.64844,0.00027570840904856834,0.0005085118674635138,5.591955146102078e-05,3.672569752078104e-07,-1.6580945429114034e-06,5.803196020048939e-07,-2.3649532893561414e-06,3.105561877552531,7.175188202524039,9.77666827714391,9.978180854354589,-9.999999999999796,-9.999999231075995,9.999999999999638,0.31830988618379064,0.007062448619178421,0.049278346370534354,0.056768546231971084,0.02602220291624728,0.07394481473498447,0.05738405429801452,0.10656449829140043,0.02313942838755166,0.05712052572175156,0.1113030052445119,0.022018662220910066,0.019802970166195356,0.16018551598453087,0.09272730868732448,0.027264440247595917,0.06932564901496728,0.10051397633090639,0.059581715212011874,0.008154665569565539,0.05006157145418128,0.18780426552314022,0.17149208208895833,0.005317529300492756,0.14499581573048712,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\112.jpg,jeans,exito,7193295.0,928965765.0,801432105.0,158514253875.0,117888880425.0,103142470635.0,28955232546015.0,19374641995335.0,17771919394995.0,15137924766495.0,38544560912.03446,28598309285.524834,-357106195.49079883,-1471361962185.7556,-132293284725.03616,203484721401.75,-7059729355.953125,0.0007449160988039062,0.0005526938297203255,-6.901470602059848e-06,-1.0602294080301577e-05,-9.532748198956266e-07,1.4662638511768341e-06,-5.087077733609613e-08,2.8868558066934114,7.4289912382928325,9.623714258174715,9.670087620304766,9.999999999941457,9.999904832314968,-9.999999999980014,0.3183098861837907,0.5131193303874364,0.4272731164708681,0.5501907573693166,0.17929334364703756,0.4410660296919462,0.2851747005595152,0.13158787506454236,0.2338205349475413,0.6342650360030666,0.3294368628021309,0.07671265806592044,0.8953768078674025,0.7334189402911457,0.3672930565675757,0.26779140682520297,0.8085698458189378,0.5582741518451302,0.2315392676961829,0.420739570040098,0.5163711844887898,0.4600637899687709,0.19853099455057382,0.07987152934844875,0.47690188585931015,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\113.jpg,jeans,exito,4691490.0,650953035.0,529038045.0,99136597095.0,73805641695.0,76428641055.0,16314391031985.0,11399242451625.0,12016790825775.0,10746078555915.0,8815642819.127895,14148421268.77677,3023620257.0836515,112628339165.2442,-114391521384.31079,-1459470221.2890625,-176512510194.625,0.0004005275515546229,0.0006428155774245755,0.00013737435184794377,2.362493882434957e-06,-2.3994784214687023e-06,-3.061387120636342e-08,-3.702529297677186e-06,2.9815727980639357,6.871955234172732,9.542468872342969,9.967780089005585,9.999999999998739,9.999987904595585,9.99999999999986,0.3183098861837906,0.024124165124093825,0.010791089403349228,0.005420059576603407,0.05866030635290476,0.008428710738178444,0.02326153825884729,0.022341560113877643,0.010566128972945359,0.09066632235819148,0.03264594609691722,0.15741668466793096,0.045661460574497346,0.04434028006057337,0.009457379205017153,0.13159901817435227,0.05704954414180364,0.01894212396450026,0.12718413227634148,0.10510051791311474,0.08679802814795276,0.04032275300941291,0.006948632222602647,0.11952752050282137,0.058178241608769256,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\114.jpg,jeans,exito,4975815.0,683352315.0,536232360.0,103031859285.0,73552300980.0,77071397370.0,16817173020855.0,11191858383090.0,12083601014730.0,10700275754520.0,9183839128.330355,15763748971.701946,3428059628.561993,144797737806.24472,-132354547861.47649,38506487329.92578,-139879709047.03125,0.0003709332952651724,0.0006366944444582655,0.00013845859412600357,2.6218099928526414e-06,-2.3965048172717153e-06,6.972256252120747e-07,-2.532760694559761e-06,2.9966998418971884,6.8314668151377,9.648601739895764,9.987603704436534,9.99999999999994,9.999997040357849,-9.999999999999769,0.3183098861837905,0.01915646585495987,0.018761345345715063,0.03653583840795335,0.04684379915675183,0.04777837183025803,0.012054069128970646,0.06662769562634463,0.04880062474911885,0.07485390762239297,0.07270746444016267,0.09319135898639665,0.02522619626625133,0.09790617517370848,0.0763323057330187,0.10942384307810944,0.05426242653654812,0.04398955046708906,0.0621479192047425,0.10934750195253251,0.08760545173694512,0.10559068138182244,0.11246707600222153,0.14514920076518315,0.06641612415083573,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\115.jpg,jeans,exito,4409460.0,489619380.0,441844110.0,58189006920.0,61651190370.0,48939675480.0,7311237544920.0,9926432518230.0,5836931244240.0,6820761218550.0,3822454718.237331,17376785444.75017,-121987216.75919874,1144855695.2455325,266320863182.34952,33269262165.978516,-441137017.50390625,0.0001965945774427217,0.0008937141296990483,-6.2739854622129665e-06,2.8040595381660466e-08,6.522914282737818e-06,8.148537172997294e-07,-1.0804632118327032e-08,2.9624504798176643,6.31315546078068,9.933165077919988,9.812921874997807,9.999999999993003,9.99983703328184,9.999999999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\116.jpg,jeans,exito,4409460.0,489619380.0,441844110.0,58189006920.0,61651190370.0,48939675480.0,7311237544920.0,9926432518230.0,5836931244240.0,6820761218550.0,3822454718.237331,17376785444.75017,-121987216.75919874,1144855695.2455325,266320863182.34952,33269262165.978516,-441137017.50390625,0.0001965945774427217,0.0008937141296990483,-6.2739854622129665e-06,2.8040595381660466e-08,6.522914282737818e-06,8.148537172997294e-07,-1.0804632118327032e-08,2.9624504798176643,6.31315546078068,9.933165077919988,9.812921874997807,9.999999999993003,9.99983703328184,9.999999999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\117.jpg,jeans,exito,4894980.0,630094035.0,504010050.0,86182232955.0,65765103330.0,66293246835.0,12401344516215.0,9730444789590.0,9237305646885.0,8711474613975.0,5074957145.378471,13869869743.549696,1415816062.0342834,1230244390.9836266,102748557227.78201,-915153087.8671875,-45531618496.84375,0.0002118022336761931,0.0005788559998298454,5.908877569273137e-05,2.3206737478217824e-08,1.938199280830952e-06,-1.726300694249366e-08,-8.588865148735172e-07,3.1020111472594136,6.8274134108896005,9.955776440619866,9.981347938441123,9.999999999999876,9.999996878853365,-9.99999999999996,0.31830988618379047,0.0461764764860134,0.03783668054529014,0.04413804618266446,0.09312213682946363,0.059250935706461005,0.03477139498937267,0.03912517245295824,0.04405085730690113,0.1229292854210386,0.10515500479804045,0.07256634152663996,0.015154259440716945,0.045287502790798684,0.09843585095862269,0.07089296835228796,0.09569977360147779,0.1296905367435916,0.078221769814058,0.09409981728325906,0.09947051843866203,0.15980024196693376,0.15864344479043052,0.1891136670011397,0.06979191312684396,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\118.jpg,jeans,exito,5931045.0,851599530.0,576889305.0,129389858040.0,77272055085.0,81801016755.0,20622767333940.0,11809740811065.0,12271056356925.0,10777263600885.0,7114313090.29537,21160312512.926613,-1030703624.8026569,1538922830.7467992,177433500593.1628,-18199892832.304688,-117214858977.1914,0.00020224162012333723,0.0006015332514347816,-2.9300252645815344e-05,1.7963410515415292e-08,2.071131018827921e-06,-2.1244219641903796e-07,-1.3682158638792942e-06,3.0948655212634564,6.787898127777935,9.905418253592678,9.97766276257036,9.999999999999838,9.999995893328526,-9.999999999999797,0.3183098861837905,0.002166962244459204,0.017054167178740944,0.03691319634537647,0.017674114266652895,0.04421756874962543,0.0015732105353815314,0.06481539114693567,0.04383528570447445,0.04931971318985766,0.05042291374224909,0.0960092808156982,0.05700147277866233,0.09495164475312878,0.08769668899171468,0.1063401701212835,0.07503416526741143,0.03495590436077057,0.07672589242661285,0.11702159241613162,0.1375511448370728,0.11304317908178084,0.15877785429209504,0.15823242911190297,0.09607643558382474,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\119.jpg,jeans,exito,4810830.0,592999185.0,444233205.0,79142464275.0,58590876465.0,54324125430.0,11324889215535.0,9072845635275.0,7168258196280.0,7030861225530.0,6047378102.621378,17570274942.066944,-433562643.5627617,78680684689.12436,417663070874.01294,-32891286849.30078,-111177912569.73828,0.00026129259493879093,0.0007591691234603997,-1.873319416821801e-05,1.549951483809914e-06,8.22765458881756e-06,-6.479341029875144e-07,-2.190122915620404e-06,2.991203240206857,6.603130076180859,9.569605413425304,9.801722448521396,9.999999999977293,9.999875099053684,9.999999999989834,0.3183098861837905,0.015831114923000492,0.01821307781116633,0.037040751457387534,0.039083062739894335,0.04784689357979231,0.00818369379065431,0.06935192165772515,0.04922860353695411,0.06450184184230093,0.07217182661768926,0.091183975416184,0.03855019651391061,0.10271387996477549,0.08014862002434367,0.10306019193858668,0.045784066690038726,0.04210908059692582,0.04787403483038225,0.10359042952555379,0.1130138473307306,0.10912012962684307,0.12437248142998442,0.12734686661588399,0.07415069838656622,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\12.jpg,jeans,exito,6903870.0,803316810.0,951568710.0,127707784710.0,156780061860.0,104318550525.0,22641106559880.0,27898640400210.0,16057372512675.0,17063876183775.0,34235877326.3766,25624201472.845543,-6403572083.481198,-185847271544.45245,-774173238869.5077,-54538307783.390625,586569758358.8984,0.000718284097630528,0.000537607266697543,-0.0001343498211465912,-1.4839684817852483e-06,-6.181681745320436e-06,-4.354819370113623e-07,4.683690142659926e-06,2.9010478912358804,6.979043979689302,9.437581792040817,9.812408574147009,9.99999999997202,9.99997690944647,-9.99999999999763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\120.jpg,jeans,exito,4019565.0,472890360.0,466539330.0,61223725710.0,71016665130.0,55173703320.0,8391073708020.0,12015775890840.0,6961537792020.0,8352400299900.0,5589523357.026584,16866789101.910168,286681535.83708906,-126906002871.24591,-142283088750.4541,-211978208398.42188,-69056440476.32422,0.0003459526513184336,0.001043937029388986,1.7743594770420746e-05,-3.917730209843596e-06,-4.392438044976138e-06,-6.54400431879953e-06,-2.131849533649293e-06,2.8570196382556072,6.311098509458273,9.470589888205891,9.59141547281343,9.999999999986127,9.999728068002343,-9.999999999869832,0.31830988618379047,0.028848337262793122,0.04396297668435282,0.042372885402863686,0.06061123584234071,0.0573930670048448,0.065884119545967,0.03068905676282796,0.040621367495290585,0.08502522127926744,0.09352527124558473,0.0702372498818532,0.066621968201818,0.07601206755666151,0.07581187876053945,0.06712138981991374,0.08013021945188115,0.09705460764924548,0.06881987663081383,0.08912652988568978,0.03239248308037767,0.20809945702637359,0.10492380462110422,0.16957582502250765,0.08551991186175525,56,57,756
