rutaImagen,etiqueta,estado,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\108.jpg,jeans,exito,0.3183098861837905,0.0076474704837062165,0.01730763753152402,0.036794878492117176,0.0014572704302752708,0.04451161704266057,0.0007610853231908455,0.06467605296657115,0.044707934298545485,0.023800249386420422,0.050535030653545525,0.09391209472598754,0.06568862951359226,0.09132737334903783,0.0983993542562185,0.0971845954388699,0.04633889908377466,0.021169975032948356,0.06131194538816625,0.10905782491300094,0.1627313488613833,0.100379731484582,0.17597905009205322,0.13105416601550643,0.10429764185142343
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\109.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\11.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\110.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\111.jpg,jeans,exito,0.31830988618379064,0.007062448619178421,0.049278346370534354,0.056768546231971084,0.02602220291624728,0.07394481473498447,0.05738405429801452,0.10656449829140043,0.02313942838755166,0.05712052572175156,0.1113030052445119,0.022018662220910066,0.019802970166195356,0.16018551598453087,0.09272730868732448,0.027264440247595917,0.06932564901496728,0.10051397633090639,0.059581715212011874,0.008154665569565539,0.05006157145418128,0.18780426552314022,0.17149208208895833,0.005317529300492756,0.14499581573048712
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\112.jpg,jeans,exito,0.3183098861837907,0.5131193303874364,0.4272731164708681,0.5501907573693166,0.17929334364703756,0.4410660296919462,0.2851747005595152,0.13158787506454236,0.2338205349475413,0.6342650360030666,0.3294368628021309,0.07671265806592044,0.8953768078674025,0.7334189402911457,0.3672930565675757,0.26779140682520297,0.8085698458189378,0.5582741518451302,0.2315392676961829,0.420739570040098,0.5163711844887898,0.4600637899687709,0.19853099455057382,0.07987152934844875,0.47690188585931015
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\113.jpg,jeans,exito,0.3183098861837906,0.024124165124093825,0.010791089403349228,0.005420059576603407,0.05866030635290476,0.008428710738178444,0.02326153825884729,0.022341560113877643,0.010566128972945359,0.09066632235819148,0.03264594609691722,0.15741668466793096,0.045661460574497346,0.04434028006057337,0.009457379205017153,0.13159901817435227,0.05704954414180364,0.01894212396450026,0.12718413227634148,0.10510051791311474,0.08679802814795276,0.04032275300941291,0.006948632222602647,0.11952752050282137,0.058178241608769256
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\114.jpg,jeans,exito,0.3183098861837905,0.01915646585495987,0.018761345345715063,0.03653583840795335,0.04684379915675183,0.04777837183025803,0.012054069128970646,0.06662769562634463,0.04880062474911885,0.07485390762239297,0.07270746444016267,0.09319135898639665,0.02522619626625133,0.09790617517370848,0.0763323057330187,0.10942384307810944,0.05426242653654812,0.04398955046708906,0.0621479192047425,0.10934750195253251,0.08760545173694512,0.10559068138182244,0.11246707600222153,0.14514920076518315,0.06641612415083573
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\115.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\116.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\117.jpg,jeans,exito,0.31830988618379047,0.0461764764860134,0.03783668054529014,0.04413804618266446,0.09312213682946363,0.059250935706461005,0.03477139498937267,0.03912517245295824,0.04405085730690113,0.1229292854210386,0.10515500479804045,0.07256634152663996,0.015154259440716945,0.045287502790798684,0.09843585095862269,0.07089296835228796,0.09569977360147779,0.1296905367435916,0.078221769814058,0.09409981728325906,0.09947051843866203,0.15980024196693376,0.15864344479043052,0.1891136670011397,0.06979191312684396
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\118.jpg,jeans,exito,0.3183098861837905,0.002166962244459204,0.017054167178740944,0.03691319634537647,0.017674114266652895,0.04421756874962543,0.0015732105353815314,0.06481539114693567,0.04383528570447445,0.04931971318985766,0.05042291374224909,0.0960092808156982,0.05700147277866233,0.09495164475312878,0.08769668899171468,0.1063401701212835,0.07503416526741143,0.03495590436077057,0.07672589242661285,0.11702159241613162,0.1375511448370728,0.11304317908178084,0.15877785429209504,0.15823242911190297,0.09607643558382474
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\119.jpg,jeans,exito,0.3183098861837905,0.015831114923000492,0.01821307781116633,0.037040751457387534,0.039083062739894335,0.04784689357979231,0.00818369379065431,0.06935192165772515,0.04922860353695411,0.06450184184230093,0.07217182661768926,0.091183975416184,0.03855019651391061,0.10271387996477549,0.08014862002434367,0.10306019193858668,0.045784066690038726,0.04210908059692582,0.04787403483038225,0.10359042952555379,0.1130138473307306,0.10912012962684307,0.12437248142998442,0.12734686661588399,0.07415069838656622
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\12.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\120.jpg,jeans,exito,0.31830988618379047,0.028848337262793122,0.04396297668435282,0.042372885402863686,0.06061123584234071,0.0573930670048448,0.065884119545967,0.03068905676282796,0.040621367495290585,0.08502522127926744,0.09352527124558473,0.0702372498818532,0.066621968201818,0.07601206755666151,0.07581187876053945,0.06712138981991374,0.08013021945188115,0.09705460764924548,0.06881987663081383,0.08912652988568978,0.03239248308037767,0.20809945702637359,0.10492380462110422,0.16957582502250765,0.08551991186175525
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\121.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\122.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\123.jpg,jeans,exito,0.3183098861837905,0.04572507382250902,0.07584623568162736,0.08039232690352524,0.08982563838855036,0.022158823313063295,0.09611875061055176,0.09078971477890681,0.014517645421942801,0.11044265569378607,0.056979432559439804,0.007379332279827574,0.06485391095592093,0.02749843399329473,0.029157112128921518,0.009686369775044282,0.04924863952075368,0.07115770456578246,0.006499559668990707,0.006292350824318394,0.010036957482424799,0.09508707167468579,0.08308264107913642,0.11182505214832215,0.0957799671780978
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\124.jpg,jeans,exito,0.3183098861837905,0.03407054564971491,0.0802286645767244,0.07819190306479852,0.0663581053891227,0.016353932865490445,0.11775216832261197,0.0781771950432354,0.016283037961365387,0.0777875079772964,0.04074787170975035,0.005686415845422646,0.11927985561578494,0.00970013801948264,0.021254567856721,0.010528459101377003,0.018931478238728962,0.04457314408516599,0.003612459954125847,0.004811556544251655,0.07057736283659094,0.1558455222550772,0.06264226894824716,0.11247659377269215,0.09670017339606764
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\125.jpg,jeans,exito,0.3183098861837905,0.021779260102169077,0.01926729563758112,0.03579544877928803,0.05371265342171538,0.046013270298602374,0.016022970939416188,0.06248860271338469,0.04549128730839397,0.09085203054271944,0.06420804615131427,0.09831236773379931,0.009284384253230844,0.10041424239750531,0.07329776352849664,0.12082653126830682,0.10455637521020322,0.037913711410648185,0.0960444490025859,0.12598307045745896,0.04629260757318187,0.1354477138682594,0.11293239902092139,0.19202318909270277,0.06675211570039058
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\126.jpg,jeans,exito,0.31830988618379047,0.013558480038071167,0.03188164099115218,0.002543350461373111,0.030008785881501715,0.06650594593636648,0.003086048315490032,0.006784895687026473,0.08325755625600469,0.044258035790696475,0.11659932131252934,0.11649597821024243,0.09838510397878968,0.024420752098603293,0.009717390197146864,0.028583987104186213,0.04215203564195635,0.149336415296391,0.15102556475735487,0.13024433267641705,0.21053506466915037,0.05624026508850608,0.1440151725114606,0.05890587958230238,0.3845618669970633
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\127.jpg,jeans,exito,0.31830988618379086,0.09610398212773263,0.16555532063932768,0.09706379909945241,0.026745462258925896,0.06366618716372911,0.032293955149239696,0.0327837767747815,0.05768174439757224,0.07878453059711497,0.13877106561719466,0.14864329399956697,0.051847145162408556,0.043831201689489105,0.015624387304832073,0.05602442581608415,0.05767004910829933,0.0992111335087792,0.10899504003363578,0.14222565262871817,0.10312098445203555,0.11097182542248094,0.07121677500847602,0.12064491763700695,0.21831426727491354
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\128.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\129.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\13.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\130.jpg,jeans,exito,0.3183098861837905,0.033719400609684196,0.03752960614004354,0.05064523356027666,0.07263835151291789,0.09996542830513129,0.11247581015903448,0.06834579814906071,0.05906891914160058,0.10758832213834633,0.17742391818421446,0.09944101133418183,0.2599458355153396,0.05629916356956589,0.012615072110441983,0.1039175493094211,0.10380858905367804,0.24355219443395498,0.13206712581740845,0.08359532275082243,0.4378231458721996,0.018161515674726545,0.10663658154499975,0.22373737944569475,0.174437915535549
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\131.jpg,jeans,exito,0.31830988618379064,0.22419393994372974,0.10880251479679304,0.0635715085860043,0.18189390530984512,0.09946611116816986,0.04804654838526218,0.058589619858762765,0.02217907119787341,0.10619816942383951,0.056385372800966484,0.06776835302363267,0.11107282655350491,0.12215493742649035,0.06871322366471277,0.17093521052919536,0.09728931509546156,0.046300780062969726,0.1192672948620555,0.2263043310812136,0.08639178630244886,0.05467696542592225,0.10407240798065438,0.01538463594184647,0.19560448394153382
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\132.jpg,jeans,exito,0.3183098861837905,0.057670378293883544,0.0700260104384224,0.0677904641292952,0.060362401126347484,0.026424564235330152,0.09179605269297852,0.043387264265908075,0.02444461727472509,0.015907319511960845,0.08121871879630116,0.011108598303115065,0.12198354148482228,0.04843941216004154,0.02639334416309074,0.014903484036982023,0.09602774939115395,0.07310169248627096,0.024397384832869802,0.009185585121334567,0.16968532345218806,0.1416202994457292,0.045110624923552556,0.09763019142386618,0.10138730847902208
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\133.jpg,jeans,exito,0.3183098861837905,0.010213715507480684,0.017523635439497247,0.03670529727233167,0.0061279284477429325,0.04456730797927306,0.0012677489078051158,0.06442455991624535,0.04489629152623644,0.01726306448178893,0.05053031766768817,0.09347492025872006,0.0661126354379556,0.09037694022293793,0.10171285999953282,0.09484563216494285,0.039905437704622744,0.01753336697396491,0.05812910649571827,0.1072761312581012,0.1659826547093734,0.09807464504397548,0.1815301851108907,0.12458144242492186,0.10670358095855421
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\134.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\135.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\136.jpg,jeans,exito,0.3183098861837905,0.007546137282815137,0.01730038225777257,0.03702590954036719,0.020182668455621146,0.04621993008183065,0.002332045530786759,0.06763655988971234,0.04695521775065051,0.04174194774547518,0.061570118010188406,0.09240852218327145,0.057288321282892164,0.09855781051735278,0.08661717557869522,0.10046851093531978,0.03860197689212908,0.02012586598389684,0.053000918795998705,0.10649953140233359,0.14625194724983273,0.10592988282527917,0.14607597603280176,0.12970921141674943,0.08781934301175613
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\137.jpg,jeans,exito,0.3183098861837905,0.07647582123366041,0.07043753416864007,0.09459527216325693,0.08704374290139336,0.07373086762235474,0.006260039084397,0.032886085405325415,0.04217542622657875,0.16329204684622164,0.010598146876460494,0.14940972734903282,0.0319942865419448,0.06477829583166125,0.04170819853484765,0.1565785363686974,0.14058434452929414,0.04548378254450116,0.1212784980542954,0.14759783384962072,0.04793547867279233,0.10066934828711768,0.1276094310054535,0.15082056720528325,0.05996127357105412
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\138.jpg,jeans,exito,0.3183098861837905,0.03588166343825308,0.0230992105534846,0.033882678877337924,0.08046717538363564,0.047387824793576526,0.03715465153358697,0.05669393641286131,0.04690695263460421,0.12611702770704641,0.0745246993665733,0.10117868300949653,0.05238819500807079,0.10256455275618069,0.07837230911784862,0.13178495819934424,0.14416869874969457,0.05799999605501403,0.11987434257367406,0.1348082305749614,0.06830022670151549,0.16472854139899618,0.10985358489643426,0.22280400070742357,0.0458803260532372
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\139.jpg,jeans,exito,0.3183098861837906,0.04324781879016006,0.0003889078192557807,0.06264513819893795,0.08902169244754632,0.06054973487756344,0.03323274549764156,0.08502725768403066,0.014355526724140815,0.12479999290645813,0.11559014829121707,0.04074995259298819,0.11932968095556551,0.09797420124792568,0.026746597874496424,0.09543983290099955,0.1318043194857525,0.1505147480912372,0.06217954948781501,0.1590512314651307,0.23521514477099648,0.1548791780206351,0.08059417372057219,0.2202749110796015,0.13186965372898232
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\14.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\140.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\141.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\142.jpg,jeans,exito,0.3183098861837905,0.023761579611242343,0.019692713597917466,0.0378667409385353,0.054931034944343884,0.049980975720189544,0.01552751085735145,0.07640201191018874,0.05283776339411242,0.08933244755936633,0.08525602175594647,0.08665139461353336,0.018864185790587754,0.12154423680513704,0.08394805601326015,0.09653992544834074,0.08877974033086618,0.07918461661550685,0.022072241423246652,0.09175968373274072,0.075761143424419,0.1424247988427223,0.13042755148293636,0.10039419951369193,0.07212065765950092
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\143.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\144.jpg,jeans,exito,0.3183098861837905,0.014666873033258676,0.018045754850086262,0.03724093680253433,0.025910684400283428,0.04712018260806668,0.004232828805684025,0.07050436943287461,0.04877982279121713,0.04093602299854232,0.06591158862139176,0.0890540150645407,0.05752262238817235,0.10531256505361115,0.0974030704637148,0.09025099492472312,0.03975773901001837,0.03201674871256611,0.03056450621133525,0.09671536061755671,0.1521472447229828,0.11471745490298488,0.16642625928196014,0.09933848200377925,0.09482837138168444
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\145.jpg,jeans,exito,0.31830988618379064,0.12599111279054906,0.13175278536898175,0.2731144377287185,0.19382913818921882,0.16508838368962261,0.1125900260673575,0.0662240907295294,0.11236263655148049,0.16735198190471545,0.13957202228041074,0.10145406279053153,0.13201647973389188,0.11786725297571884,0.09823183664418109,0.11091777297282433,0.06297954187388864,0.08426089208028169,0.042511653132399345,0.08413544354798605,0.2866050701597903,0.25081551422506065,0.2030991623436241,0.1297065258469624,0.20526475625299048
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\146.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\147.jpg,jeans,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\148.jpg,jeans,exito,0.3183098861837906,0.039738714473358576,0.00988134524211089,0.010906898819566089,0.08468050746085745,0.0839718985271072,0.016387899782589338,0.01369733135184391,0.0655135112358177,0.12374385742865458,0.12154364773923,0.08150023903133496,0.017665068150612816,0.08901994227706725,0.10033621049373352,0.06322178707205899,0.11725364878993154,0.11291425495426985,0.07705065770622649,0.057404295953150775,0.00909846381219172,0.18518179117428185,0.12019748149901847,0.15708221780325224,0.07019223824981238
