rutaImagen,etiqueta,estado,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\134.jpg,jeans,exito,2.9822408737654285,6.355252542000502,9.837949064612792,9.817344311264783,9.999999999988958,9.999849241618236,9.999999999999998
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\135.jpg,jeans,exito,2.9822408737654285,6.355252542000502,9.837949064612792,9.817344311264783,9.999999999988958,9.999849241618236,9.999999999999998
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\136.jpg,jeans,exito,3.0330938324998273,6.494322742639792,9.897666911461025,9.881495900404486,9.999999999996255,9.999936384737527,9.999999999998794
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\137.jpg,jeans,exito,2.9894462076923576,6.43210610052372,9.910294426997698,9.886146950335451,9.999999999996625,9.999947385703019,9.99999999999949
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\138.jpg,jeans,exito,3.0267123573387327,6.576764328089892,9.798083046752339,9.89704106836563,9.999999999995467,9.999966804386744,-9.999999999999089
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\139.jpg,jeans,exito,2.949041462030071,7.412380364453629,9.982412896059627,9.880651812226775,9.999999999998453,9.999973227717442,9.999999999999726
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\14.jpg,jeans,exito,2.9565467196413753,6.3044919815836025,9.700018122486924,9.741166694961736,9.999999999968134,9.999751275727837,9.999999999999897
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\140.jpg,jeans,exito,2.992393871282975,6.404432150011423,9.906619504821615,9.878260431399138,9.999999999996087,9.999911812830424,-9.99999999999993
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\141.jpg,jeans,exito,2.992393871282975,6.404432150011423,9.906619504821615,9.878260431399138,9.999999999996087,9.999911812830424,-9.99999999999993
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\142.jpg,jeans,exito,3.081444720943314,6.8398593501403,9.852844024043966,9.94492554369708,9.999999999998657,9.999993124083272,-9.999999999999726
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\143.jpg,jeans,exito,3.0569908212557984,6.988655016740301,9.794047398773692,9.956132676491805,9.999999999998849,9.99998647282001,-9.999999999999776
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\144.jpg,jeans,exito,3.0740008028831345,7.335806768334273,9.681402029193299,9.880266443180648,9.999999999991982,9.99997508790566,-9.999999999998993
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\145.jpg,jeans,exito,2.880367208791066,6.617563501980026,9.116192085009827,9.56429639036094,9.999999999900343,-9.999819107543301,9.999999999766095
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\146.jpg,jeans,exito,2.929151748566629,6.207096967785701,9.6747847805575,9.681578483430057,9.999999999948425,9.999630182828719,-9.99999999999916
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\147.jpg,jeans,exito,2.929151748566629,6.207096967785701,9.6747847805575,9.681578483430057,9.999999999948425,9.999630182828719,-9.99999999999916
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\148.jpg,jeans,exito,3.099478784570647,6.912569440745793,9.955990531794047,9.983530224693611,9.999999999999902,-9.999998249896532,-9.999999999999954
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\149.jpg,jeans,exito,2.949042216420689,6.348119989789168,9.25318053403775,9.836665800355743,9.999999999971486,9.9998773383291,-9.99999999999691
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\15.jpg,jeans,exito,2.9742529943756537,7.440155017475348,9.104991470106542,9.850390717948509,9.999999999981092,-9.999976596914362,9.999999999976728
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\150.jpg,jeans,exito,3.0891848115089835,7.057557291846251,9.86420451305395,9.979281857616895,-9.999999999999849,-9.999993752013532,-9.99999999999976
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\151.jpg,jeans,exito,2.8797022315200698,6.354935418118691,9.927108816161358,9.927265517912854,9.999999999999655,9.999963979507225,-9.999999999998597
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\152.jpg,jeans,exito,2.9647183361607095,6.373751954313486,9.984210131583517,9.876838171800811,9.999999999998435,9.999907430415957,9.999999999999899
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\153.jpg,jeans,exito,2.9647183361607095,6.373751954313486,9.984210131583517,9.876838171800811,9.999999999998435,9.999907430415957,9.999999999999899
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\154.jpg,jeans,exito,3.0728972270133297,7.38477757671088,9.960799426423216,9.983241368733138,9.999999999999897,9.999999718228873,-9.999999999999988
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\155.jpg,jeans,exito,2.933632916219292,6.867509854410706,9.435820620703687,9.932807519031961,-9.999999999995303,9.999978048125262,9.999999999998778
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\156.jpg,jeans,exito,3.0026694902343665,7.244542672494516,9.785887152988293,9.987090220023958,9.999999999999824,9.999999214128392,-9.999999999999956
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\157.jpg,jeans,exito,3.1751743324296897,8.116126770204035,9.99640710213838,9.999905909539184,-10.0,-9.99999999276202,-10.0
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\158.jpg,jeans,exito,2.979731692896933,6.451971815338273,9.650521738582949,9.74774241440924,9.999999999966265,9.999796807168579,9.999999999999137
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\159.jpg,jeans,exito,2.9622551960499943,6.357016513823421,9.999893789540547,9.882033195797312,-9.9999999999999,9.999910187970235,9.999999999999936
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\16.jpg,jeans,exito,2.905969434329879,6.839227386870622,8.966436019207638,9.976087975937052,9.999999999998474,9.999990766156744,9.999999999998987
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\160.jpg,jeans,exito,2.9622551960499943,6.357016513823421,9.999893789540547,9.882033195797312,-9.9999999999999,9.999910187970235,9.999999999999936
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\161.jpg,jeans,exito,3.0119288699924636,6.577702091569393,9.730727959462694,9.791515222183335,9.999999999981721,9.999864316865315,9.999999999993301
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\162.jpg,jeans,exito,2.9692490257164095,6.923301173062151,9.586076728985276,9.948494168692374,9.999999999999625,-9.99999769951486,9.999999999997579
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\163.jpg,jeans,exito,2.9981568504806875,6.389927214841855,9.878054888490695,9.810123964499928,9.999999999991847,9.999850475660729,9.999999999994138
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\164.jpg,jeans,exito,2.978561126168566,6.501351343363968,9.999943816096682,9.836066194534425,-9.999999999999925,9.999888220916313,9.999999999999867
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\165.jpg,jeans,exito,2.978561126168566,6.501351343363968,9.999943816096682,9.836066194534425,-9.999999999999925,9.999888220916313,9.999999999999867
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\166.jpg,jeans,exito,3.094450724293035,7.631015050109095,9.787025176805331,9.941345918494742,-9.999999999999401,-9.99999771594747,9.999999999998197
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\167.jpg,jeans,exito,2.937871937992557,6.2045729605360025,9.842255814888007,9.860755465899008,9.999999999995639,9.999897352726206,9.999999999994941
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\168.jpg,jeans,exito,2.9553970466077457,6.792053236197507,9.842389409769615,9.827404680819104,-9.999999999990727,9.999921538002727,9.999999999996852
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\169.jpg,jeans,exito,3.0538809079939333,7.4272407292933105,9.894076641497154,9.935894382390154,9.999999999998552,-9.999992703114058,9.999999999999961
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\17.jpg,jeans,exito,2.9006019345281646,6.755561521894439,9.064208463901283,9.990915915373336,9.999999999999785,9.999998417756593,-9.999999999999702
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\170.jpg,jeans,exito,2.9662356545055135,6.310788423653237,9.899238148319542,9.781783997582075,9.999999999988296,9.999801864887845,-9.999999999999837
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\171.jpg,jeans,exito,2.9662356545055135,6.310788423653237,9.899238148319542,9.781783997582075,9.999999999988296,9.999801864887845,-9.999999999999837
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\172.jpg,jeans,exito,3.0859829160865266,7.006705231922763,9.903354224608547,9.979025281074538,9.999999999999872,-9.999994177536054,-9.9999999999998
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\173.jpg,jeans,exito,3.047054610332837,6.85331328591,9.929969142592238,9.94522061727918,-9.99999999999947,-9.999981053248517,-9.999999999999279
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\174.jpg,jeans,exito,3.004372933453923,7.025444162042241,9.868774813902721,9.912687069306438,-9.999999999997327,-9.999977611133291,-9.999999999999558
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\175.jpg,jeans,exito,2.9172023565616088,6.751983557189673,9.388300158054525,9.785466222490506,9.99999999999079,-9.999939445239955,9.999999999962125
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\176.jpg,jeans,exito,3.0988118927934316,6.921267910614862,9.856813565616795,9.987658052993362,9.99999999999998,-9.999999836398127,-9.999999999999869
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\177.jpg,jeans,exito,3.07657237757434,7.563182299778806,9.93162948015346,9.926859819312257,-9.99999999999977,-9.999987351041682,9.999999999998611
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\178.jpg,jeans,exito,3.0154031972512416,6.685835883371376,9.616334195175348,9.96414504666923,9.999999999999151,9.99998359876975,-9.999999999999007
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\179.jpg,jeans,exito,3.0113530676806803,6.673895406172363,9.968094768262484,9.905735863137775,-9.999999999998572,9.99995156973808,-9.999999999999918
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\18.jpg,jeans,exito,2.963133585394669,8.761095371882705,9.843489483208899,9.9510439214567,9.999999999999753,-9.999997913991328,9.999999999998847
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\180.jpg,jeans,exito,3.0113530676806803,6.673895406172363,9.968094768262484,9.905735863137775,-9.999999999998572,9.99995156973808,-9.999999999999918
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\181.jpg,jeans,exito,3.103250239551765,6.838115740519732,9.966832957913718,9.988812361183395,9.999999999999948,9.999997069151288,-9.999999999999998
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\182.jpg,jeans,exito,2.9765626596691632,6.38452180472879,9.84024380530447,9.821978668783128,9.999999999989555,9.999858702897004,-9.999999999999977
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\183.jpg,jeans,exito,2.9765626596691632,6.38452180472879,9.84024380530447,9.821978668783128,9.999999999989555,9.999858702897004,-9.999999999999977
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\184.jpg,jeans,exito,3.0894343800257222,7.080968856412395,9.763899247771405,9.97708105282574,9.999999999999666,-9.999994477891718,-9.999999999999677
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\185.jpg,jeans,exito,3.052697879392503,7.369015609591595,9.570884977081972,9.953154104506018,9.999999999998037,9.99999596016475,9.99999999999908
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\186.jpg,jeans,exito,3.0701070918901214,7.402158095551378,9.83219802972585,9.93710862584489,9.999999999998396,9.999997595640815,-9.99999999999911
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\187.jpg,jeans,exito,3.035204037064275,6.996947356570196,9.51432223411354,9.892623389092856,-9.999999999992623,-9.999962405630498,-9.999999999994404
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\188.jpg,jeans,exito,2.8931090084817415,6.04385381660598,9.971253825027224,9.996347059358587,-9.999999999999996,9.99999700311527,9.999999999999993
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\189.jpg,jeans,exito,2.8931090084817415,6.04385381660598,9.971253825027224,9.996347059358587,-9.999999999999996,9.99999700311527,9.999999999999993
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\19.jpg,jeans,exito,2.959250022549558,6.402188002857753,9.998955839771865,9.824843418010154,-9.999999999999254,9.999864271610443,9.999999999999975
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\190.jpg,jeans,exito,2.8874980194215043,6.10202235606798,9.99903142183948,9.63637414360776,-9.999999999996955,9.999525703611251,9.999999999999554
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\191.jpg,jeans,exito,2.9150978682496778,6.1206598186080505,9.830217494732214,9.7890654554638,9.999999999991136,9.999768209016151,9.999999999988082
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\192.jpg,jeans,exito,2.9158006968870933,6.134616683855624,9.60840741508899,9.690940026940467,9.999999999946867,9.999617949585431,9.999999999983922
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\193.jpg,jeans,exito,3.105837607674754,7.981192800641526,9.890518141754221,9.99391274595146,9.999999999999984,9.99999940265145,9.999999999999964
