rutaImagen,etiqueta,estado,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000010.jpg,pliers,exito,0.3183098861837906,0.015132921956346187,0.016243824824092847,0.008236571057313753,0.041099372277995615,0.08460649604132774,0.04889902570570172,0.019623068849704255,0.05730090164866926,0.07740091696563428,0.1127477212776301,0.07922727022734131,0.10387306744094066,0.1004926696588441,0.06431785446449421,0.05366980612065193,0.09253152699463585,0.07542532084075763,0.06026459533420718,0.05398230695169897,0.14929874961673958,0.19125300175655066,0.041359831832406525,0.1397325945610616,0.0638734823970579
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000011.jpg,pliers,exito,0.3183098861837905,0.09327004875490483,0.09531876658738507,0.02390866990921312,0.07687325382972196,0.0965983085949427,0.021929322724221257,0.05623834909605826,0.027485421803571303,0.07205767737997272,0.08383842544296996,0.08619827766903096,0.038968199283299525,0.03029304317483331,0.1326104425494486,0.05952756098103054,0.12036895121624266,0.09702344480143735,0.09475036079002307,0.07780505936521404,0.0010272129707800818,0.22056746273229605,0.13740858678623652,0.21934128855053023,0.09659607372627178
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000012.jpg,pliers,exito,0.31830988618379064,0.018764020131782383,0.05070247872138875,0.055996882081369014,0.049048482159502846,0.07843134202001699,0.06678223623006346,0.10903745124840343,0.015440068582120568,0.08521439470181782,0.1283945643619557,0.019735510687673354,0.05149492955805453,0.16989444450979027,0.062135254622405225,0.030138973841475358,0.08121271776299772,0.13517310628771637,0.06990747627166342,0.003472503967816384,0.014023268938120283,0.2064323044664481,0.12192706223003386,0.004097700880474204,0.14398722965736085
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000013.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000014.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000015.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000016.jpg,pliers,exito,0.3183098861837906,0.03472882632024621,0.011639415286145911,0.008742753973267318,0.07662439368818098,0.08384683130405172,0.024096819201600967,0.028146483561132314,0.06684225096730191,0.12053571688171325,0.12311950051031542,0.08559346642489608,0.03264987194306539,0.13221859865238278,0.108009698235988,0.06612767413048157,0.1407016250648691,0.12386120596673762,0.09179056168860202,0.06239740808813049,0.01578005273686912,0.26554315270153045,0.13324068455354568,0.1755029696365109,0.06028493362060907
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000017.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000018.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000019.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000020.jpg,pliers,exito,0.3183098861837905,0.02137050793459332,0.0191841805884687,0.0372778396356559,0.050469967246576264,0.049147011382484104,0.013456277658187122,0.07200664828421302,0.05129386791913223,0.08048075351793785,0.0803511952945584,0.08930638002689933,0.023504484756605173,0.10932355007084023,0.08018913928050181,0.10177308403736375,0.06447237388842558,0.0635920890888722,0.038195116299300814,0.09844996075760888,0.08617794413379629,0.1190462945170975,0.12003865445275252,0.11702229821096513,0.0687773154206548
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000021.jpg,pliers,exito,0.3183098861837906,0.02862807007162034,0.013460871349874818,0.009026084818426167,0.06439649607290707,0.08423726538566889,0.0342668957273804,0.02058483740800129,0.06222616049415414,0.10193363413591647,0.11792391781946547,0.0815665052506217,0.06356483741537819,0.10676330465676874,0.08645143444554451,0.059726363337774695,0.1100218824425041,0.09813927721830865,0.07254802855047242,0.05711604753451309,0.0799464831055713,0.21033841982216864,0.08809207303743531,0.15409001437666514,0.06421299282987725
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000022.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000023.jpg,pliers,exito,0.3183098861837905,0.03984956335453572,0.16521042761857854,0.05316658732186912,0.028525281859801976,0.07379800044474036,0.13499607063977195,0.04498852649173721,0.04168571567001563,0.1148820926386375,0.067139561495225,0.12346707493825665,0.0018159668611154442,0.06108425529303672,0.059266960829422906,0.04736370993106555,0.15127143370024665,0.07890571614928689,0.049413316947459075,0.130026051942138,0.14742097495221423,0.10174189547057538,0.13901175184155848,0.11665450749834357,0.06955130590853022
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000024.jpg,pliers,exito,0.31830988618379064,0.00869689632610375,0.049399727262205366,0.05669608181549072,0.02938549036669223,0.07465543135743109,0.05835467350933734,0.10716705219242685,0.02195607046663414,0.06114870968669048,0.11390731967989633,0.021598479169568734,0.023470270393307596,0.1621355083531762,0.08808360628308953,0.027737630201046547,0.07046193123777073,0.1052580759633421,0.06159123598586654,0.0074518863030525505,0.04221418901631365,0.1910657021630757,0.1641955730369997,0.0040405794581407145,0.14478358925011378
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000025.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000026.jpg,pliers,exito,0.3183098861837907,0.25911251836963395,0.09720424419488148,0.05395734864799278,0.04461355531874512,0.13970214065319592,0.07903393908841452,0.013260412378741157,0.05267273292176954,0.1296447374583646,0.06373074629229224,0.025347818072496364,0.046376657037001015,0.05420125268703665,0.21165988847167788,0.052546096456227084,0.06680829401207487,0.23564131466794982,0.11725302114193596,0.060177652187539794,0.1486115965839587,0.07745960946584307,0.26007703238717716,0.09504512123807772,0.18239167626330996
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000027.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000028.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000029.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000030.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000031.jpg,pliers,exito,0.3183098861837905,0.02957577448355561,0.0815767642917392,0.07751081479722215,0.05739067077003259,0.014154251103437966,0.12439335848981474,0.07429343115715344,0.016826225831388104,0.06623569529841063,0.0349488107452756,0.004986544728923557,0.13576625239050455,0.020082299633712008,0.018869631799067914,0.010794854362460877,0.012515773431425485,0.03646765222281906,0.002820018766424565,0.004210268777377863,0.09364831759747805,0.17327545609177047,0.056771445664849506,0.11262451403217624,0.09698985618146742
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000032.jpg,pliers,exito,0.31830988618379064,0.008171416616164297,0.0493579568527233,0.05678971867774424,0.013601485151499055,0.0695119027789608,0.05543731228468808,0.10090758863626138,0.030201062186275007,0.03596877734345679,0.09587551560802444,0.02513180363060042,0.00741727623267778,0.14389706633018096,0.12007263483755343,0.024095970257192928,0.062149303322692175,0.07642593078535581,0.04403980405900596,0.012196566086306626,0.08208180534529205,0.16245792787490995,0.21302232502054055,0.012041670323514286,0.14674933939425922
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000033.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000034.jpg,pliers,exito,0.3183098861837907,0.5847277266102012,0.6562668316009264,0.8055982450761494,0.6208189093812468,0.9865766052740172,0.3317589997276451,0.5028034543327099,1.1326986699283643,0.011385479527890874,0.32276230631220065,1.2484443875912612,0.48886326542043723,0.37026291738419825,0.09787907431901188,1.3377949606362605,0.8866447677874228,0.7162712688687056,0.15756439096295885,1.4042843871095902,1.2038001491430275,1.1802395131933292,1.0287781999307517,0.43178733533734837,1.4510459137986245
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000035.jpg,pliers,exito,0.3183098861837906,0.044631052261095344,0.00018391602836373826,0.06533793641143236,0.09641656854730107,0.06183657902026345,0.0358061003555456,0.0977738622488821,0.01139806365161557,0.14163002874744143,0.11870840541135638,0.04094412255815305,0.12317462145604705,0.1077195907446491,0.04500240244438515,0.08945409224476625,0.12569941372477733,0.15545903742688197,0.04310268733037704,0.14206968707473017,0.22638991585124849,0.09029106258495022,0.12399723646876493,0.1716266106528004,0.10059105966593798
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000036.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000037.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000038.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000039.jpg,pliers,exito,0.3183098861837907,0.4871859468065912,0.21660820525793464,0.5412719686932866,0.1431256686125168,0.517918865727324,0.5767280280014287,0.4483966850372081,0.4524298381635233,0.7237162694287512,0.6380622391130258,0.37572589444403937,0.5403473330537513,0.6415199751493418,0.6882514243854235,0.3129196266036767,0.21920645310324818,0.5283238781638728,0.6148674054841914,0.27909905989095835,0.2980607276005712,0.37519551417108465,0.6114355090171374,0.46520317125017513,0.2727180759562154
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000040.jpg,pliers,exito,0.3183098861837906,0.046900455147150084,0.0031679644850365054,0.002584947594852637,0.102584407243441,0.00899631513125002,0.018167816786417715,0.010927348040327727,0.0120960590469693,0.15319268321400895,0.03915891374726378,0.15976258264705484,0.07263044060236659,0.03077484558793883,0.059531405585497764,0.17074328582791756,0.1401465833801366,0.044972309406453144,0.18308458665082666,0.06602980129124893,0.12538092054612124,0.06840889281983636,0.12201217552219543,0.19673591999450235,0.08594132938922155
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000041.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000042.jpg,pliers,exito,0.31830988618379047,0.023272417423728268,0.03019567529861202,0.001493474101259733,0.04834762806618823,0.06664770531254571,0.006030918230429105,0.004792803931459541,0.07681873632657296,0.07155709347903814,0.10734187251567852,0.10732484468304669,0.12413280785047374,0.0143839759792088,0.03171592388869567,0.012806676529232324,0.07912610861616544,0.13720965808302535,0.13763036933383557,0.13273721157829851,0.25587993254266966,0.031083765704314432,0.24391503102827827,0.02700433642828568,0.4070429027119062
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000043.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000044.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000045.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000046.jpg,pliers,exito,0.3183098861837905,0.04895179144657021,0.046782095396291704,0.10591799296589517,0.03734885235791745,0.05036088363933324,0.013538739237803266,0.09671642044939804,0.054244755186347304,0.08768898904854025,0.027613686645344148,0.07793101224830808,0.0003915103837431539,0.07772308600911344,0.122238346178118,0.09135171808633778,0.11556605197434933,0.021210421215344465,0.04455389971179508,0.08031934742757298,0.049434837649253625,0.14981126394075855,0.1208161506676677,0.14491645405334963,0.1088553121994822
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000047.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000048.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000049.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000050.jpg,pliers,exito,0.3183098861837905,0.03364775622939988,0.03750686189734451,0.05044046995993855,0.07196590707181635,0.0996041509444572,0.11230271740755686,0.06639044142233214,0.059471668981643834,0.10570243007043513,0.17652432410830343,0.09926818362267337,0.2594602734149252,0.049995078348577165,0.015150423539642698,0.10519577413779324,0.10262800046854476,0.2418587616047118,0.13314656769010008,0.08400611866569777,0.4377241491863546,0.007016734785187328,0.10513499845118769,0.22823537038992878,0.1759990618084335
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000051.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000052.jpg,pliers,exito,0.31830988618379047,0.018299765825716238,0.0463066604111503,0.040988767280467055,0.042573309905539584,0.05411932658776541,0.07693064704094932,0.021603097488335932,0.043151253829015385,0.07163233966568155,0.08698708738140969,0.07148571745300328,0.09123917166459482,0.11015866387905371,0.08269164994690403,0.07204209202908494,0.09701502835122168,0.0973806626540085,0.08312695559332665,0.09259933620074424,0.05475415970935238,0.27386591583524444,0.11809510786171454,0.18099508437208162,0.10400326020085186
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000053.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000054.jpg,pliers,exito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
