rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000270.jpg,pliers,exito,3086265.0,395088330.0,397313205.0,60194941470.0,59948864175.0,58465421820.0,9998238303300.0,9820168789965.0,9617505275820.0,9551900960190.0,9617694052.10527,8800377940.871689,7603356945.338354,-170038323245.17636,-163253920423.44388,-78434741025.07812,-80105645114.58203,0.0010097283038296343,0.000923921123208426,0.0007982500452015556,-1.0161639402697169e-05,-9.756197536879179e-06,-4.687328948730926e-06,-4.787183643307917e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000271.jpg,pliers,exito,6590475.0,714678045.0,752576655.0,102505707075.0,117743424855.0,82629333000.0,16688581070055.0,20410300671195.0,11424295591410.0,13025463964710.0,25005267728.06036,31805518763.103886,1019128499.1044674,149559217625.96942,-298849225917.5264,-502022265133.09375,24491300263.476562,0.0005757024464114649,0.0007322663032620522,2.3463646801257314e-05,1.3412860021816759e-06,-2.6801576649623056e-06,-4.502266377793858e-06,2.1964435719892045e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000272.jpg,pliers,exito,1371645.0,160801725.0,150058320.0,22969902495.0,17629237320.0,17488442640.0,3649162239525.0,2199931391130.0,2473209067440.0,2100924117030.0,4118672939.994422,1212818056.1070824,-103307927.09425639,-9349526421.475163,5923017935.265508,-15482097692.120117,56803850105.625,0.0021891416154930844,0.0006446325108419598,-5.490984249229279e-05,-4.243119875012311e-06,2.6880586233173223e-06,-7.0262806331480685e-06,2.5779438925032603e-05
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000273.jpg,pliers,exito,2386290.0,257397510.0,285476070.0,37717149450.0,39688339230.0,32353119135.0,6275784793800.0,6032926691220.0,4841403782685.0,4640582812095.0,9952930451.387047,5536334845.5182705,1560202271.3389602,60270592463.082085,-39702090701.91821,-7348027055.916016,-13705023621.177734,0.0017478514806063023,0.0009722454209978753,0.0002739898428231336,6.851685298861862e-06,-4.513415582616665e-06,-8.353388758455949e-07,-1.558015360862708e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000274.jpg,pliers,exito,5310375.0,596178015.0,588581055.0,70948875675.0,87512980035.0,66350711085.0,8867006993985.0,14669740985355.0,7921372606245.0,9881360279595.0,4017966733.6653066,22276973480.86531,272687398.0653065,-352981464.6653391,31962820471.41159,-3548808766.84375,-3876073181.953125,0.0001424806723040247,0.0007899612836159967,9.669737551494739e-06,-5.431739388099786e-09,4.918493696940469e-07,-5.460967866393424e-08,-5.964567967763728e-08
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000275.jpg,pliers,exito,1438710.0,167712480.0,169352130.0,20109871710.0,21879375870.0,19779462090.0,2472016051980.0,3008196492960.0,2390705306130.0,2554229456010.0,559388327.1428574,1944751146.7848277,37842364.28571463,-2637814485.305952,-25086381775.70755,14727602741.489258,-5189577709.026367,0.0002702507296148164,0.0009395448400260051,1.828233815817948e-05,-1.062456341839544e-06,-1.0104268347861857e-05,5.9319694466587244e-06,-2.090253040590411e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000276.jpg,pliers,exito,931770.0,105973665.0,116813205.0,12182784885.0,17678580585.0,13161273690.0,1414438223055.0,2933986096395.0,1505366281410.0,1981962577320.0,130006116.06321795,3034060089.1995068,-124326248.01724187,-727336421.3973563,-43066421231.22273,6327321230.735352,2484721628.942383,0.00014974293357344302,0.0034946744980360015,-0.00014320077902510672,-8.678876867297607e-07,-5.138862237406884e-05,7.550019529599438e-06,2.964871884962429e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000277.jpg,pliers,exito,6597870.0,526388595.0,644277900.0,65168352075.0,95360790930.0,47396833425.0,9605166393705.0,16246079661090.0,5572640876415.0,7155009947955.0,23172230152.913933,32447454894.52037,-4004685333.409984,708496311747.856,597210204387.7528,-152007782803.81836,329083968481.16016,0.0005323047295150516,0.000745372093540489,-9.19942935628762e-05,6.336190239391458e-06,5.340941660756794e-06,-1.3594287136611977e-06,2.943047965749475e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000278.jpg,pliers,exito,5168850.0,570280725.0,538242525.0,68634265155.0,71262257415.0,59372598600.0,8838502181595.0,10579110009345.0,7139038187940.0,7861340890530.0,5715026773.827087,15214003796.03725,-11855849.796494603,4982594766.076706,-10097455628.236824,-5366825421.1640625,1424433542.109375,0.0002139096667194877,0.0005694500848856066,-4.437566050011996e-07,8.202962849316537e-08,-1.6623678480734333e-07,-8.835530805817623e-08,2.3450784131184724e-08
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000279.jpg,pliers,exito,3468765.0,440810850.0,396614250.0,69013549860.0,60025534260.0,51394279725.0,11841355825050.0,10147770988740.0,8118677028405.0,7818519041175.0,12995282413.885172,14677157156.60369,992518676.1504804,-231772377354.46646,-71809065537.59361,-24504570841.71875,-36495893408.21484,0.001080030363082062,0.0012198099947348506,8.248764990464353e-05,-1.0342474986962545e-05,-3.204365734333716e-06,-1.093477634779259e-06,-1.628571398411465e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000280.jpg,pliers,exito,2084370.0,235963740.0,241186395.0,33272223030.0,28863289095.0,25325816385.0,5262880198890.0,3557116201755.0,3396748836105.0,2815691101185.0,6559649641.0203085,955155158.5606804,-1977994263.4536333,11069287659.00389,-3755190264.4928246,-5400339922.072266,5940897482.542969,0.0015098403103690422,0.00021984890047077816,-0.000455276674224402,1.7647477592640343e-06,-5.986802230659692e-07,-8.609621567643634e-07,9.471418435681438e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000281.jpg,pliers,exito,3823725.0,426435990.0,396279690.0,60863667240.0,48385998570.0,40020401505.0,9688411073580.0,6650211475950.0,5344259988795.0,4428044808765.0,13305944452.06936,7316729020.935648,-4174178890.306431,-67187298459.40477,119059070868.35728,-32432888198.115234,-102941747283.40234,0.0009100649848513625,0.0005004303835466375,-0.0002854945067790966,-2.3500145572241598e-06,4.1643369524564935e-06,-1.1344072636652593e-06,-3.6006002653649385e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000282.jpg,pliers,exito,1392300.0,161048820.0,154363740.0,23094910890.0,17435372550.0,17871459015.0,3663215596290.0,2005114870860.0,2557600140105.0,2021613883155.0,4466222803.098902,321126894.04395705,16041233.065934435,-41422751359.2068,855722781.4575799,-6634337565.297852,1288849111.7402344,0.00230395895739477,0.00016565747312910134,8.275078122899098e-06,-1.8109517699006726e-05,3.741114809556207e-07,-2.9004508299819334e-06,5.634689882863401e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000283.jpg,pliers,exito,3523080.0,393743715.0,403624965.0,56471771895.0,58004981325.0,46135571550.0,9129988153815.0,9347126283705.0,7285980467100.0,6724850899050.0,12466494381.573904,11763308592.262957,1025953492.54886,32092880297.23657,6382220328.225363,586915321331.4727,7064836725.431641,0.0010043829591470511,0.0009477296769747844,8.265757583916554e-05,1.37753433922293e-06,2.73946357609233e-07,2.5192379177626548e-05,3.0324654877185845e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000284.jpg,pliers,exito,3444795.0,407782230.0,441885420.0,55820137500.0,64867000980.0,53770948830.0,8440288004220.0,10282568217660.0,7598256273630.0,7873751450850.0,7548368903.095718,8183591834.150565,1462169360.6595652,45407740810.80609,-137849195182.30228,91685267604.9336,-180090057027.51953,0.0006361014016896976,0.0006896316678990917,0.0001232170806386838,2.0616808620495416e-06,-6.258867815961691e-06,4.162853253161589e-06,-8.176760556444347e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000285.jpg,pliers,exito,4874325.0,579284010.0,494235390.0,81245684130.0,59327381490.0,61799462670.0,12479344483590.0,7910826090060.0,8942191888860.0,7718968051740.0,12401287369.078209,9214058983.098616,3062579388.086319,-123848912554.84302,26756070441.195835,-23705731744.972656,47203512264.16016,0.0005219607010176857,0.00038781269580352766,0.00012890162422279794,-2.3610543842341778e-06,5.100774493444965e-07,-4.5192582408151574e-07,8.99887268151786e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000286.jpg,pliers,exito,1786020.0,200539395.0,202017885.0,27623659125.0,24806749095.0,21557053065.0,4286393870895.0,3205813744275.0,2952797936505.0,2506903954245.0,5106526647.779124,1956374597.5849502,-1126088465.934468,37980405419.95619,-42667405343.27951,81148686752.19824,-23723046015.99707,0.001600858575846895,0.0006133090588051604,-0.000353020458365273,8.909304485007639e-06,-1.0008763771352009e-05,1.9035561912510875e-05,-5.564865301761938e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000287.jpg,pliers,exito,5001315.0,555034530.0,543508020.0,72641004420.0,74784376320.0,60229705875.0,10516983802680.0,11615138693010.0,7754868161715.0,8287351030275.0,11044538392.101154,15719716764.598988,-87574366.68256053,4055483220.765613,71476162656.66512,-119811775106.02344,6985482246.621094,0.00044154925023690147,0.0006284580581755437,-3.5011328292643715e-06,7.249901180272838e-08,1.2777641721030288e-06,-2.1418496452014917e-06,1.248779818030967e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000288.jpg,pliers,exito,4276350.0,533845560.0,500517315.0,78809273880.0,72686967405.0,60568746735.0,12764498860380.0,11692354693995.0,8909958244365.0,8631427753185.0,12165738638.096603,14104862896.526838,-1914199309.1431098,-111255476799.74612,-116908339168.46588,163800293019.8125,5511955401.9296875,0.000665260895415248,0.0007712983156541688,-0.00010467444552984669,-2.9419703515191805e-06,-3.091451113890332e-06,4.3314326583834495e-06,1.457547065351315e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000289.jpg,pliers,exito,2533425.0,310236060.0,340803165.0,45510549720.0,53254643955.0,42595526655.0,7206736398330.0,8767047441765.0,6494124554835.0,6842564355285.0,7519919279.263211,7408882871.085052,861734991.4891796,-208092890478.7152,-390236738335.95575,160871380766.95312,89305449936.09766,0.0011716477828433304,0.0011543476554582428,0.00013426339494906615,-2.0369816327823567e-05,-3.81995303442884e-05,1.574739276814161e-05,8.741940236819492e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000290.jpg,pliers,exito,11241165.0,1262183445.0,1279301850.0,189691045515.0,194797956270.0,143582336940.0,32007456258795.0,33161540408010.0,21504663892830.0,21858683208540.0,47970231984.36789,49206887780.79781,-60569843.04902855,-63896011252.79445,-207448569010.1037,-69541712144.94531,114163490.4609375,0.00037962007765700995,0.00038940655043514247,-4.793291082986226e-07,-1.508153136400066e-07,-4.896459166386705e-07,-1.6414099914169994e-07,2.6946287072577146e-10
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000291.jpg,pliers,exito,1788825.0,206089470.0,204713745.0,26385196800.0,30027399795.0,23928110130.0,3643232014350.0,4927161592365.0,3105412157970.0,3549104650260.0,2641750881.6564517,6599888779.710622,343160675.042054,-5300012261.276988,-19771373130.65446,6810532445.68457,11122833660.371094,0.0008255742704711812,0.0020625329974656974,0.00010724123380422679,-1.2383894251293188e-06,-4.619736370079471e-06,1.5913343110273814e-06,2.5989373049407216e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000292.jpg,pliers,exito,5444250.0,704815155.0,561625515.0,110821738515.0,91292295255.0,70299274650.0,18919001715705.0,16985245597065.0,10850372475990.0,10846923020100.0,19576038424.50562,33355349100.9815,-2409027578.3473077,-496678666666.6688,685752999956.4053,41817087347.3125,-474792647215.34766,0.0006604632985497658,0.0011253545489538729,-8.127662329784167e-05,-7.181751224297047e-06,9.915681460720946e-06,6.0465636720139e-07,-6.865289178434705e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000293.jpg,pliers,exito,3561840.0,469834440.0,374239530.0,72778391280.0,48162252900.0,50622266970.0,12145088922990.0,6941909846340.0,7848281066040.0,6701675862060.0,10803568994.295527,8841220564.291235,1257157924.2783458,-305097578372.24243,23663281011.261868,-130141076861.71875,84522508218.92578,0.0008515662410224777,0.0006968886824307318,9.909255436926468e-05,-1.2742444291369956e-05,9.88300338684267e-07,-5.435360813995301e-06,3.5300947260632463e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000294.jpg,pliers,exito,2127465.0,225132105.0,248186910.0,29545586985.0,32125496700.0,26905612020.0,4317162947625.0,4460732158440.0,3499142470680.0,3485661883440.0,5721709881.625315,3172380058.669545,642034719.4354552,-20366163825.891098,-27150916676.075806,-83484361574.60547,-63712570428.97656,0.0012641569165788003,0.0007009069449785824,0.0001418514129604046,-3.0849858250960114e-06,-4.1127133121444365e-06,-1.264588040617803e-05,-9.650927800352411e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000295.jpg,pliers,exito,5642640.0,785385465.0,609844230.0,121072859385.0,82366571310.0,86259784830.0,19988144576205.0,12362541219000.0,13583817192210.0,11755257722460.0,11756948989.641394,16455936418.47885,1377035947.186814,-136537782653.51535,-96501712393.71431,115193863245.25,-6800952654.652344,0.0003692580292539319,0.0005168421379364044,4.324945022029342e-05,-1.8052900467104567e-06,-1.2759367955826563e-06,1.523082700753242e-06,-8.992157260052611e-08
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000296.jpg,pliers,exito,3899460.0,503982765.0,440174625.0,82317960405.0,61907444715.0,50548051770.0,14635674100215.0,9716581741875.0,7804706822100.0,6750108686790.0,17181088269.615814,12220128908.736925,-6341985463.447227,-444562147299.40106,-30426198158.548798,151910123808.48438,180705996342.17578,0.0011299044771724864,0.0008036498124525108,-0.0004170770591979551,-1.480543960470132e-05,-1.013296435545797e-06,5.059126551938547e-06,6.018127569573815e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000297.jpg,pliers,exito,5912430.0,639664695.0,480045405.0,86957684895.0,55369916385.0,51022138845.0,12924691258545.0,7527895729365.0,6570157329555.0,5679957872235.0,17752481276.615837,16393794746.077585,-913883666.1293504,-324519646085.6933,370160988727.2525,-292415052724.78125,-162101884468.52734,0.000507840157013312,0.0004689725998392451,-2.6143208786839705e-05,-3.817912437402554e-06,4.354874226412228e-06,-3.440207950882773e-06,-1.907098101158895e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000298.jpg,pliers,exito,3013590.0,333815145.0,477891420.0,43544586675.0,80659323360.0,50099743665.0,6090896524875.0,14325854467200.0,6393388946835.0,7999300408365.0,6567907355.195044,4875885895.176852,-2836254152.073952,-187587411931.9945,-11426531594.673717,116484929577.84375,-35787534782.29297,0.0007232004471354576,0.0005368898598705422,-0.0003123034720255684,-1.1898529082864854e-05,-7.24776343440295e-07,7.388551865089436e-06,-2.2699765353419413e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000299.jpg,pliers,exito,1303815.0,152453025.0,159955890.0,22017976785.0,21302678070.0,17565731610.0,3519587173455.0,2974551575190.0,2484001751700.0,2240449752810.0,4191885789.229416,1678815216.9939377,-1137657518.8773706,-35241159781.00215,-50848189676.90924,48820063875.94922,28703707183.72754,0.0024659115521373995,0.0009875769631238968,-0.0006692364628310599,-1.815558552452939e-05,-2.6196035039240858e-05,2.5151182609222814e-05,1.478761237949231e-05
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000300.jpg,pliers,exito,2784090.0,315114720.0,261531060.0,36685363860.0,33547758690.0,29994643515.0,4383309814260.0,5031087351090.0,3535140255345.0,3886712072895.0,1019387989.7233896,8980127850.219818,393485957.8796458,352911735.97340226,192542044714.51157,-71800182.60351562,15712864699.259766,0.00013151429817205457,0.0011585531942920463,5.0764802129111136e-05,2.728713408300109e-08,1.4887350164903665e-05,-5.551589845778756e-09,1.2149186387756453e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000301.jpg,pliers,exito,2052495.0,229540545.0,221112795.0,31998547755.0,24584470695.0,24664782690.0,4994685299115.0,2817875390385.0,3441354935760.0,2719328858190.0,6327906998.799852,764257679.7614636,-63341603.00596226,769828763.6032785,4755099075.356851,8357828386.439453,-16425199240.575195,0.0015020897136295678,0.00018141600367227597,-1.5035740939003802e-05,1.275524674630797e-07,7.878695221184797e-07,1.3848035871425345e-06,-2.7214814394590993e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000302.jpg,pliers,exito,6340575.0,653024655.0,689307075.0,96938840835.0,101933686995.0,72569888235.0,16490922384555.0,16999379701875.0,10851850381785.0,10895652728325.0,29682921610.344658,26996596329.712452,1577192014.084052,392885159169.2063,47998899902.208626,-11599600526.757812,54435644595.03125,0.0007383280313407051,0.0006715088252656966,3.9230810568159524e-05,3.881003318517244e-06,4.741433608730959e-07,-1.1458332565428672e-07,5.377268964948477e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000303.jpg,pliers,exito,3412920.0,388539930.0,372642975.0,59170841070.0,51146635965.0,42478595895.0,10039572142230.0,7952081655465.0,6464464745445.0,5827077273885.0,14937962126.337416,10459251901.836897,55487406.81634579,-97853864004.69334,83579587678.64262,-8794632418.410156,-7769233586.240234,0.001282446147361269,0.000897942248905711,4.763675961744954e-06,-4.5473952998472725e-06,3.884051263982823e-06,-4.086979142841476e-07,-3.610463077042098e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000304.jpg,pliers,exito,2492625.0,283990950.0,223648770.0,38464925220.0,28828722060.0,26720894865.0,5790444955380.0,4527736257810.0,3563855209155.0,3604151157795.0,6109131756.52174,8762016349.147827,1240035666.9130442,15983527236.450974,368772680134.068,-169939897512.07422,97100932258.53906,0.0009832537212332456,0.0014102307044874223,0.00019958150070222033,1.629409556713158e-06,3.759381270329642e-05,-1.7324191899366537e-05,9.898765438144397e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000305.jpg,pliers,exito,5033700.0,475712445.0,444558075.0,58721604255.0,49409456115.0,47720311380.0,8256986949135.0,6070101542115.0,6561844471080.0,5822809595670.0,13764151421.52204,10147703915.284958,5707118539.198331,105894475083.42714,-85978505122.51205,297057539620.36914,145279262564.63086,0.0005432187904398281,0.00040049133998796416,0.00022523829728525428,1.8627517496226386e-06,-1.5124170616146093e-06,5.225432688820602e-06,2.555555427353034e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000306.jpg,pliers,exito,2311830.0,282188100.0,253589850.0,38833269660.0,31474848900.0,28895383905.0,5789587045620.0,4355353615500.0,3779229029235.0,3398959840125.0,4388641905.532763,3658005956.0886836,-2058465621.4725325,-21883358323.362354,100296550434.25693,22043586182.679688,8651801679.554688,0.000821142168817913,0.000684435642959314,-0.0003851517078032991,-2.692924848788922e-06,1.2342304545819025e-05,2.7126421873001346e-06,1.0646744153886674e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000307.jpg,pliers,exito,1223490.0,135884655.0,148779495.0,15776975715.0,21395426415.0,16568042580.0,1906226728425.0,3375337081275.0,1957995866820.0,2384393874570.0,685197715.6137978,3303461517.4895806,44123014.536265455,1785652190.5465727,-29819814148.2784,29674621267.845703,-2580548287.0146484,0.00045773598748232477,0.0022068275847408605,2.947571360678328e-05,1.0784395604212514e-06,-1.8009591919504334e-05,1.7921903092430902e-05,-1.5585147964576736e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000308.jpg,pliers,exito,3254565.0,303520125.0,431576280.0,38381166645.0,68751156390.0,38918008965.0,5635671872295.0,11982663482940.0,4986257673045.0,6009532250445.0,10074936386.880825,11521362098.400839,-1330714428.951269,177078050766.6345,-189796280627.8168,144872141313.41992,-49265166539.79492,0.0009511662093224196,0.0010877220354102621,-0.00012563162192511806,9.266854806838022e-06,-9.93242566112131e-06,7.581454015870282e-06,-2.5781464353288185e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000309.jpg,pliers,exito,1061310.0,120230205.0,115841910.0,14536316055.0,16122729960.0,13010006925.0,1853237432625.0,2541822206610.0,1612186401825.0,1800494806485.0,916071080.0708784,3478593833.4694853,-113111284.46900624,-1058754860.6805062,22650861246.931587,51176112337.64844,-1271947601.5117188,0.0008132885541241342,0.00308829807070062,-0.00010042027851572837,-9.124094535509943e-07,1.951996699168756e-05,4.4102341747783046e-05,-1.0961338258176961e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000310.jpg,pliers,exito,3225495.0,390649290.0,356251830.0,53722088790.0,42331183710.0,44064025755.0,8052280372950.0,5367703611930.0,6162765574425.0,5393577954225.0,6409391738.07336,2983621125.5443068,917307359.6217047,-6682517009.807802,33203749193.48039,7033390572.296875,64091561517.37695,0.000616061501761975,0.0002867813649730362,8.817026211534571e-05,-3.57642515099364e-07,1.777035861615614e-06,3.7642096387641766e-07,3.4301247904162933e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000311.jpg,pliers,exito,786675.0,90824115.0,88709400.0,11871555855.0,10118168970.0,10212632955.0,1677686799855.0,1166662944000.0,1332360238815.0,1164789832065.0,1385624732.829822,114854197.87682399,-29147636.96110186,-12871352325.002256,-215363292.82952872,394712643.6201172,3188912564.2695312,0.0022390043075913397,0.00018559068534087752,-4.709910494938519e-05,-2.344961983447982e-05,-3.923587215730509e-07,7.191055922519503e-07,5.809707125510108e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000312.jpg,pliers,exito,1474665.0,163404000.0,166419885.0,22216940790.0,19066111575.0,18396306900.0,3373662373110.0,2216059203495.0,2488826402700.0,2105071357980.0,4110545631.777624,285182941.4369693,-44271054.00311257,898938920.4438729,30261094.87959601,-8603587641.507812,2394663022.6728516,0.0018902216288065132,0.00013114048896659543,-2.035790654160816e-05,3.404056440214596e-07,1.145911836390061e-08,-3.2579630555504443e-06,9.067988824477904e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000313.jpg,pliers,exito,2331975.0,269568405.0,249025860.0,39268847655.0,27167268540.0,29082278760.0,6385347818145.0,3024605804670.0,4264947697950.0,3212592680850.0,8107653828.203389,574411005.6183699,295733499.4576268,-28432453971.211876,800317321.463474,3152707007.5234375,8987227703.646484,0.0014908962311541657,0.00010562700647514851,5.438169526104583e-05,-3.4237702910953476e-06,9.637235925713718e-08,3.7964167988510716e-07,1.0822211562255237e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000314.jpg,pliers,exito,7456200.0,917542020.0,852230400.0,148027728480.0,129683691480.0,105602653515.0,26232785525640.0,22111670230890.0,16782503745135.0,16157899813215.0,35117216628.697685,32275272354.418613,729232372.6744267,-626030596526.3083,-88957542091.84085,-316277529797.0,32637047338.210938,0.000631662346381485,0.000580543568730139,1.3116888973610781e-05,-4.123838867524604e-06,-5.859882435033235e-07,-2.0834086665071306e-06,2.1498937125655116e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000315.jpg,pliers,exito,1930350.0,248348580.0,228133200.0,35137432770.0,30427848990.0,28954252950.0,5291437755480.0,4390776086250.0,4073517315030.0,3849754095420.0,3186223306.422722,3466543039.1413484,-396153075.25759524,-49002890361.91578,-24625095980.968754,22828647068.61914,28705191529.916016,0.0008550747659446621,0.0009303031183833877,-0.00010631411094800557,-9.46523818615772e-06,-4.7565030775819745e-06,4.409506875540224e-06,5.544601002170559e-06
